company	industry	sector	year	url	filename	paragraph	tot_p	p_nr
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	We connect makers to markets, and the products that flow through our distribution centers every dayfrom food to pharmaceuticals, apparel to electronics, industrial equipment to building supplies make modern life possible. The effects of global logistics reach far beyond the movement of goods. Activities associated Prologis Park Gyal, Budapest, Hungary. with constructing and operating buildings have lasting effects on local communities and ecosystems. At Prologis, we see this as strategic opportunity, and we embed sustainability into our operating model to create legacy of good. Our forward-looking approach to sustainable design and developmentemploying innovative solutions in such areas as solar energy, efficient lighting and brownfield developmenthelps us to minimize environmental impacts. We strive to be good neighbor, strengthening local communities by sourcing building materials and hiring	144	22
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	locally wherever possible. Our employees volunteer their time and donate resources to local causes that contribute to the well-being of the communities in which they live and work. Throughout, we commit to transparent communication and the highest level of integrity in all of our business dealings. By embedding sustainability into our actions, we deliver value to our customers, investors and communities while helping to build stronger future for all.	144	23
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Global Challenges, Local Actions 8 GLOBAL CHALLENGES, LOCAL ACTIONS SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH Our forward-looking approach to sustainable design, development and operations delivers long-term value for all of our stakeholders. 30MW of solar installations in 2015 173 total sustainable building certifications 149MW of total solar energy generating capacity 86% of employees are proud of Prologis involvement in the community and social causes 3 business days per employee per year to volunteer with charitable organizations 14 hours of training per employee per year on average Employees Environment Customers Local Communities 31% of total operating portfolio has cool roofs 22% more efficient lighting per operating hour than prevailing.S. energy codes 73% of total operating portfolio has efficient lighting 105 months of rent-free space	144	24
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	provided to local nonprofits 9,900 volunteer hours to local communities $1.5 million in grants and donations to support local causes and nonprofits Creating Sustainable Value for Our Stakeholders Creating Sustainable Value for Our Stakeholders 9 CREATING SUSTAINABLE VALUE FOR OUR STAKEHOLDERS SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH The first survey group consisted of approximately 100 mid-to senior-level employees. These employees, who regularly interact with key Prologis stakeholders, were asked to rank the relative importance of each material topic to their stakeholders. second round of surveys went to select group of Materiality and Stakeholder Engagement Open dialogue is essential to our decision-making process and vital to our success. We actively engage with our stakeholders and seek their input and opinions. We use	144	25
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	stakeholders broadly to include any group that may directly impact Prologis and its business operations, as well as those that may be affected by us. The topics we engage on are similarly broad, encompassing the full range of environmental, social and governance issues. Our formal materiality assessment process began in 2013 when we conducted extensive, one-on-one interviews with senior leaders to elicit their observations, opinions and insights on material topics. Topics were identified by review of guidelines and sector supplements produced by GRI (Global Reporting Initiative), industry-related topics and sustainability-related surveys. In 2015, we updated our material topics list, added several new items and performed two-part materiality assessment survey to refine the focus of our sustainability initiatives. We actively engage with our stakeholders and seek their	144	26
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	input and opinions. The Prologis team, Solihull, UK. senior Prologis leaders, who ranked each item based on the level of control Prologis has over the topic, as well as the impact of that topic on our business. We combined the results of these surveys with the input we gained through other stakeholder groups and engagement methods to create list of the most material topics for our business, as shown in our Stakeholder Priorities and Engagement image found on page 11. These priorities guide our sustainability initiatives and commitments.	144	27
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	MATERIALITY AND STAKEHOLDER ENGAGEMENT SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH STAKEHOLDERS PRIORITIES ENGAGEMENT EMPLOYEES COMMUNITIES GOVERNMENT SUPPLIERS INVESTORS CUSTOMERS Global employee engagement survey Global employee intranet, The Hub Quarterly town hall meetings IMPACT Day Meetings before, during and after development of properties Employee volunteerism Donations to nonprofit organizations Collaboration on projects Regular meetings during permitting processes Project development One-on-one meetings and calls Global Real Estate Sustainability Benchmark (GRESB) Quarterly earnings calls Investor forums and meetings Proprietary research reports Annual Customer Advisory Board meetings in the.S. and Europe Dedicated relationship contacts Biannual customer satisfaction surveys One-on-one conversations with customers Employee empowerment Benefits and compensation Workplace efficiencies Job opportunities Local partnerships Involvement in the community Infrastructure improvements Compliance Zoning Permits and entitlements Business relationships	144	28
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Development opportunities High-quality assets Income and diversification Transparency ESG issues Relationships Operational efficiency Location Supply chain efficiencies We actively engage with our stakeholders to define priorities and establish modes of engagement that ensure alignment and respond to their concerns. Priorities listed encompass material topics identified during our 2015 Materiality Assessment. Stakeholder Priorities and Engagement Stakeholder Priorities and Engagement 11 STAKEHOLDER PRIORITIES AND ENGAGEMENT SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH Prologis has been widely recognized for our achievements and for the way we do business. The 2015 Global Real Estate Sustainability Benchmark (GRESB) Survey recognized Prologis, Inc., Nippon Prologis REIT, Inc. (NPR) and five Prologis funds (ELV1, NAIF, PELP, PEPFII and PTELF) with the Green Star, the highest award bestowed by the organization. Prologis earned this distinction	144	29
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	for outstanding performance in the areas of environmental stewardship, social responsibility and governance. For the fifth year running, Prologis is component of the 2015 Dow Jones Sustainability Indices (DJSI), which track the leading sustainability-driven companies worldwide. We are listed on both the North America and Asia Pacific indices. The company also received the National Association of Real Estate Investment Trusts (NAREIT) Industrial Leader in the Light Award for the fourth year in row and was ranked as one of the Global 100 Most Sustainable Corporations in the World for seven consecutive years.	144	30
Prologis	REIT - Industrial	Financial	2015.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf	Prologis-2015.pdf	Awards and Recognition 2015 Awards 2015 Corporate Responsibility Award from the China Logistics & Supply Chain Association 2015 Dow Jones Sustainability Indices: North America and Asia/Pacific Corporate Knights: Global 100 Most Sustainable Corporations in the World CR Magazine 2015 Responsible CEO of the Year Award FinalistHamid Moghadam CSR Best Practice Award from the China Association of Enterprises with Foreign Investment Denver Business Journals 2015 Partners in Philanthropy Award FTSE4 Good Constituent GRESB Green Star 2015 Inbound Logistics 2015 G75 Green Supply Chain Partner NAREIT: 2015 Industrial Leader in the Light Award Newsweek: Top Green Companies in the.S. 2015 San Francisco Business Times Most Influential WomenTracy Ward 12 AWARDS & RECOGNITION SOCIAL RESPONSIBILITY ETHICS AND GOVERNANCE ENVIRONMENTAL STEWARDSHIP OUR APPROACH ENVIRONMENTAL STEWARDSHIP At Prologis, we are committed to environmental	144	31
